,country,fuel_type,year,1K_tonne_oil_equivalent
5672,Euro area - 19 countries  (from 2015),Total,2017,"229,128.783"
5673,Belgium,Total,2017,"8,861.220"
5674,Bulgaria,Total,2017,"3,324.916"
5675,Czechia,Total,2017,"6,617.264"
5676,Denmark,Total,2017,"4,296.373"
5677,Germany (until 1990 former territory of the FRG),Total,2017,"57,247.225"
5678,Estonia,Total,2017,803.862
5679,Ireland,Total,2017,"4,052.020"
5680,Greece,Total,2017,"5,815.313"
5681,Spain,Total,2017,"31,731.648"
5682,France,Total,2017,"46,168.258"
5683,Croatia,Total,2017,"2,196.674"
5684,Italy,Total,2017,"34,525.408"
5685,Cyprus,Total,2017,681.155
5686,Latvia,Total,2017,"1,080.824"
5687,Lithuania,Total,2017,"1,960.025"
5688,Luxembourg,Total,2017,"1,967.840"
5689,Hungary,Total,2017,"4,496.760"
5690,Malta,Total,2017,207.327
5691,Netherlands,Total,2017,"10,615.638"
5692,Austria,Total,2017,"8,720.727"
5693,Poland,Total,2017,"21,431.698"
5694,Portugal,Total,2017,"5,788.829"
5695,Romania,Total,2017,"6,149.188"
5696,Slovenia,Total,2017,"1,934.203"
5697,Slovakia,Total,2017,"2,772.655"
5698,Finland,Total,2017,"4,194.606"
5699,Sweden,Total,2017,"7,307.861"
5700,Iceland,Total,2017,352.870
5701,Liechtenstein,Total,2017,:
5702,Norway,Total,2017,"4,639.827"
5703,Switzerland,Total,2017,:
5704,United Kingdom,Total,2017,"41,928.904"
5705,Montenegro,Total,2017,235.525
5706,North Macedonia,Total,2017,705.735
5707,Albania,Total,2017,831.899
5708,Serbia,Total,2017,"2,113.345"
5709,Turkey,Total,2017,"28,305.848"
5710,Bosnia and Herzegovina,Total,2017,"1,248.920"
5711,Kosovo (under United Nations Security Council Resolution 1244/99),Total,2017,410.191
5712,Moldova,Total,2017,687.658
5713,Ukraine,Total,2017,"9,590.778"
5714,Georgia,Total,2017,"1,384.402"
5715,European Union - 27 countries (from 2020),Gas oil and diesel oil ,2017,"184,248.417"
5716,European Union - 28 countries (2013-2020),Gas oil and diesel oil ,2017,"211,256.035"
5717,Euro area - 19 countries  (from 2015),Gas oil and diesel oil ,2017,"149,611.255"
5718,Belgium,Gas oil and diesel oil ,2017,"6,700.423"
5719,Bulgaria,Gas oil and diesel oil ,2017,"1,875.804"
5720,Czechia,Gas oil and diesel oil ,2017,"4,333.060"
5721,Denmark,Gas oil and diesel oil ,2017,"2,623.062"
5722,Germany (until 1990 former territory of the FRG),Gas oil and diesel oil ,2017,"34,800.538"
5723,Estonia,Gas oil and diesel oil ,2017,517.434
5724,Ireland,Gas oil and diesel oil ,2017,"2,955.000"
5725,Greece,Gas oil and diesel oil ,2017,"2,415.096"
5726,Spain,Gas oil and diesel oil ,2017,"22,352.441"
5727,France,Gas oil and diesel oil ,2017,"32,829.227"
5728,Croatia,Gas oil and diesel oil ,2017,"1,544.684"
5729,Italy,Gas oil and diesel oil ,2017,"20,987.313"
5730,Cyprus,Gas oil and diesel oil ,2017,299.366
5731,Latvia,Gas oil and diesel oil ,2017,810.883
5732,Lithuania,Gas oil and diesel oil ,2017,"1,518.956"
5733,Luxembourg,Gas oil and diesel oil ,2017,"1,540.838"
5734,Hungary,Gas oil and diesel oil ,2017,"2,797.291"
5735,Malta,Gas oil and diesel oil ,2017,119.317
5736,Netherlands,Gas oil and diesel oil ,2017,"5,937.799"
5737,Austria,Gas oil and diesel oil ,2017,"6,107.790"
5738,Poland,Gas oil and diesel oil ,2017,"13,899.604"
5739,Portugal,Gas oil and diesel oil ,2017,"4,140.631"
5740,Romania,Gas oil and diesel oil ,2017,"4,285.444"
5741,Slovenia,Gas oil and diesel oil ,2017,"1,447.308"
5742,Slovakia,Gas oil and diesel oil ,2017,"1,778.937"
5743,Finland,Gas oil and diesel oil ,2017,"2,351.958"
5744,Sweden,Gas oil and diesel oil ,2017,"3,278.213"
5745,Iceland,Gas oil and diesel oil ,2017,178.728
5746,Liechtenstein,Gas oil and diesel oil ,2017,:
5747,Norway,Gas oil and diesel oil ,2017,"2,762.979"
5748,Switzerland,Gas oil and diesel oil ,2017,:
5749,United Kingdom,Gas oil and diesel oil ,2017,"27,007.618"
5750,Montenegro,Gas oil and diesel oil ,2017,186.782
5751,North Macedonia,Gas oil and diesel oil ,2017,537.497
5752,Albania,Gas oil and diesel oil ,2017,644.749
5753,Serbia,Gas oil and diesel oil ,2017,"1,494.959"
5754,Turkey,Gas oil and diesel oil ,2017,"20,406.639"
5755,Bosnia and Herzegovina,Gas oil and diesel oil ,2017,976.246
5756,Kosovo (under United Nations Security Council Resolution 1244/99),Gas oil and diesel oil ,2017,336.006
5757,Moldova,Gas oil and diesel oil ,2017,476.640
5758,Ukraine,Gas oil and diesel oil ,2017,"3,616.452"
5759,Georgia,Gas oil and diesel oil ,2017,494.904
5760,European Union - 27 countries (from 2020),Motor gasoline,2017,"65,052.329"
5761,European Union - 28 countries (2013-2020),Motor gasoline,2017,"77,656.320"
5762,Euro area - 19 countries  (from 2015),Motor gasoline,2017,"52,029.679"
5763,Belgium,Motor gasoline,2017,"1,431.737"
5764,Bulgaria,Motor gasoline,2017,504.957
5765,Czechia,Motor gasoline,2017,"1,600.258"
5766,Denmark,Motor gasoline,2017,"1,312.178"
5767,Germany (until 1990 former territory of the FRG),Motor gasoline,2017,"17,186.881"
5768,Estonia,Motor gasoline,2017,266.934
5769,Ireland,Motor gasoline,2017,904.298
5770,Greece,Motor gasoline,2017,"2,450.772"
5771,Spain,Motor gasoline,2017,"4,871.434"
5772,France,Motor gasoline,2017,"7,441.409"
5773,Croatia,Motor gasoline,2017,534.386
5774,Italy,Motor gasoline,2017,"7,432.637"
5775,Cyprus,Motor gasoline,2017,371.281
5776,Latvia,Motor gasoline,2017,191.911
5777,Lithuania,Motor gasoline,2017,212.238
5778,Luxembourg,Motor gasoline,2017,300.512
5779,Hungary,Motor gasoline,2017,"1,337.824"
5780,Malta,Motor gasoline,2017,79.323
5781,Netherlands,Motor gasoline,2017,"3,967.041"
5782,Austria,Motor gasoline,2017,"1,507.224"
5783,Poland,Motor gasoline,2017,"4,218.907"
5784,Portugal,Motor gasoline,2017,"1,080.017"
5785,Romania,Motor gasoline,2017,"1,333.077"
5786,Slovenia,Motor gasoline,2017,422.887
5787,Slovakia,Motor gasoline,2017,609.184
5788,Finland,Motor gasoline,2017,"1,301.959"
5789,Sweden,Motor gasoline,2017,"2,181.063"
5790,Iceland,Motor gasoline,2017,141.530
5791,Liechtenstein,Motor gasoline,2017,:
5792,Norway,Motor gasoline,2017,819.953
5793,Switzerland,Motor gasoline,2017,:
5794,United Kingdom,Motor gasoline,2017,"12,603.991"
5795,Montenegro,Motor gasoline,2017,37.701
5796,North Macedonia,Motor gasoline,2017,108.611
5797,Albania,Motor gasoline,2017,101.891
5798,Serbia,Motor gasoline,2017,447.821
5799,Turkey,Motor gasoline,2017,"2,376.536"
5800,Bosnia and Herzegovina,Motor gasoline,2017,200.088
5801,Kosovo (under United Nations Security Council Resolution 1244/99),Motor gasoline,2017,65.774
5802,Moldova,Motor gasoline,2017,167.058
5803,Ukraine,Motor gasoline,2017,"2,062.960"
5804,Georgia,Motor gasoline,2017,563.294
5805,European Union - 27 countries (from 2020),Blended biodiesels,2017,"10,762.686"
5806,European Union - 28 countries (2013-2020),Blended biodiesels,2017,"11,305.433"
5807,Euro area - 19 countries  (from 2015),Blended biodiesels,2017,"8,710.783"
5808,Belgium,Blended biodiesels,2017,381.774
5809,Bulgaria,Blended biodiesels,2017,139.594
5810,Czechia,Blended biodiesels,2017,254.514
5811,Denmark,Blended biodiesels,2017,171.837
5812,Germany (until 1990 former territory of the FRG),Blended biodiesels,2017,"1,825.256"
5813,Estonia,Blended biodiesels,2017,1.511
5814,Ireland,Blended biodiesels,2017,131.104
5815,Greece,Blended biodiesels,2017,165.812
5816,Spain,Blended biodiesels,2017,"1,137.290"
5817,France,Blended biodiesels,2017,"2,594.061"
5818,Croatia,Blended biodiesels,2017,0.000
5819,Italy,Blended biodiesels,2017,"1,028.682"
5820,Cyprus,Blended biodiesels,2017,8.570
5821,Latvia,Blended biodiesels,2017,1.364
5822,Lithuania,Blended biodiesels,2017,63.452
5823,Luxembourg,Blended biodiesels,2017,106.633
5824,Hungary,Blended biodiesels,2017,119.124
5825,Malta,Blended biodiesels,2017,7.417
5826,Netherlands,Blended biodiesels,2017,178.230
5827,Austria,Blended biodiesels,2017,380.932
5828,Poland,Blended biodiesels,2017,428.681
5829,Portugal,Blended biodiesels,2017,237.855
5830,Romania,Blended biodiesels,2017,182.026
5831,Slovenia,Blended biodiesels,2017,20.819
5832,Slovakia,Blended biodiesels,2017,129.903
5833,Finland,Blended biodiesels,2017,310.118
5834,Sweden,Blended biodiesels,2017,756.127
5835,Iceland,Blended biodiesels,2017,13.620
5836,Liechtenstein,Blended biodiesels,2017,:
5837,Norway,Blended biodiesels,2017,462.329
5838,Switzerland,Blended biodiesels,2017,:
5839,United Kingdom,Blended biodiesels,2017,542.747
5840,Montenegro,Blended biodiesels,2017,0.000
5841,North Macedonia,Blended biodiesels,2017,0.125
5842,Albania,Blended biodiesels,2017,78.220
5843,Serbia,Blended biodiesels,2017,0.000
5844,Turkey,Blended biodiesels,2017,63.211
5845,Bosnia and Herzegovina,Blended biodiesels,2017,0.000
5846,Kosovo (under United Nations Security Council Resolution 1244/99),Blended biodiesels,2017,0.000
5847,Moldova,Blended biodiesels,2017,0.000
5848,Ukraine,Blended biodiesels,2017,0.000
5849,Georgia,Blended biodiesels,2017,0.000
5850,European Union - 27 countries (from 2020),Kerosene-type jet fuel,2017,"6,085.720"
5851,European Union - 28 countries (2013-2020),Kerosene-type jet fuel,2017,"6,980.420"
5852,Euro area - 19 countries  (from 2015),Kerosene-type jet fuel,2017,"5,681.842"
5853,Belgium,Kerosene-type jet fuel,2017,1.849
5854,Bulgaria,Kerosene-type jet fuel,2017,20.121
5855,Czechia,Kerosene-type jet fuel,2017,49.642
5856,Denmark,Kerosene-type jet fuel,2017,64.647
5857,Germany (until 1990 former territory of the FRG),Kerosene-type jet fuel,2017,663.447
5858,Estonia,Kerosene-type jet fuel,2017,1.194
5859,Ireland,Kerosene-type jet fuel,2017,5.042
5860,Greece,Kerosene-type jet fuel,2017,192.848
5861,Spain,Kerosene-type jet fuel,2017,"2,158.233"
5862,France,Kerosene-type jet fuel,2017,"1,608.555"
5863,Croatia,Kerosene-type jet fuel,2017,10.080
5864,Italy,Kerosene-type jet fuel,2017,779.358
5865,Cyprus,Kerosene-type jet fuel,2017,1.938
5866,Latvia,Kerosene-type jet fuel,2017,1.328
5867,Lithuania,Kerosene-type jet fuel,2017,0.103
5868,Luxembourg,Kerosene-type jet fuel,2017,0.000
5869,Hungary,Kerosene-type jet fuel,2017,0.000
5870,Malta,Kerosene-type jet fuel,2017,0.519
5871,Netherlands,Kerosene-type jet fuel,2017,9.754
5872,Austria,Kerosene-type jet fuel,2017,27.377
5873,Poland,Kerosene-type jet fuel,2017,24.023
5874,Portugal,Kerosene-type jet fuel,2017,167.211
5875,Romania,Kerosene-type jet fuel,2017,48.396
5876,Slovenia,Kerosene-type jet fuel,2017,0.000
5877,Slovakia,Kerosene-type jet fuel,2017,0.000
5878,Finland,Kerosene-type jet fuel,2017,63.086
5879,Sweden,Kerosene-type jet fuel,2017,186.969
5880,Iceland,Kerosene-type jet fuel,2017,7.321
5881,Liechtenstein,Kerosene-type jet fuel,2017,:
5882,Norway,Kerosene-type jet fuel,2017,357.211
5883,Switzerland,Kerosene-type jet fuel,2017,:
5884,United Kingdom,Kerosene-type jet fuel,2017,894.700
5885,Montenegro,Kerosene-type jet fuel,2017,0.000
5886,North Macedonia,Kerosene-type jet fuel,2017,0.000
5887,Albania,Kerosene-type jet fuel,2017,0.000
5888,Serbia,Kerosene-type jet fuel,2017,0.000
5889,Turkey,Kerosene-type jet fuel,2017,"1,271.912"
5890,Bosnia and Herzegovina,Kerosene-type jet fuel,2017,0.000
5891,Kosovo (under United Nations Security Council Resolution 1244/99),Kerosene-type jet fuel,2017,0.000
5892,Moldova,Kerosene-type jet fuel,2017,0.000
5893,Ukraine,Kerosene-type jet fuel,2017,0.000
5894,Georgia,Kerosene-type jet fuel,2017,1.027
5895,European Union - 27 countries (from 2020),Liquefied petroleum gases,2017,"5,998.892"
5896,European Union - 28 countries (2013-2020),Liquefied petroleum gases,2017,"6,073.101"
5897,Euro area - 19 countries  (from 2015),Liquefied petroleum gases,2017,"3,211.546"
5898,Belgium,Liquefied petroleum gases,2017,58.780
5899,Bulgaria,Liquefied petroleum gases,2017,478.865
5900,Czechia,Liquefied petroleum gases,2017,100.430
5901,Denmark,Liquefied petroleum gases,2017,0.000
5902,Germany (until 1990 former territory of the FRG),Liquefied petroleum gases,2017,496.913
5903,Estonia,Liquefied petroleum gases,2017,7.320
5904,Ireland,Liquefied petroleum gases,2017,2.254
5905,Greece,Liquefied petroleum gases,2017,245.909
5906,Spain,Liquefied petroleum gases,2017,57.617
5907,France,Liquefied petroleum gases,2017,70.316
5908,Croatia,Liquefied petroleum gases,2017,79.180
5909,Italy,Liquefied petroleum gases,2017,"1,831.927"
5910,Cyprus,Liquefied petroleum gases,2017,0.000
5911,Latvia,Liquefied petroleum gases,2017,58.284
5912,Lithuania,Liquefied petroleum gases,2017,116.476
5913,Luxembourg,Liquefied petroleum gases,2017,0.694
5914,Hungary,Liquefied petroleum gases,2017,26.449
5915,Malta,Liquefied petroleum gases,2017,0.689
5916,Netherlands,Liquefied petroleum gases,2017,162.997
5917,Austria,Liquefied petroleum gases,2017,11.605
5918,Poland,Liquefied petroleum gases,2017,"2,012.302"
5919,Portugal,Liquefied petroleum gases,2017,40.609
5920,Romania,Liquefied petroleum gases,2017,90.120
5921,Slovenia,Liquefied petroleum gases,2017,15.097
5922,Slovakia,Liquefied petroleum gases,2017,34.059
5923,Finland,Liquefied petroleum gases,2017,0.000
5924,Sweden,Liquefied petroleum gases,2017,0.000
5925,Iceland,Liquefied petroleum gases,2017,0.000
5926,Liechtenstein,Liquefied petroleum gases,2017,:
5927,Norway,Liquefied petroleum gases,2017,7.708
5928,Switzerland,Liquefied petroleum gases,2017,:
5929,United Kingdom,Liquefied petroleum gases,2017,74.209
5930,Montenegro,Liquefied petroleum gases,2017,9.296
5931,North Macedonia,Liquefied petroleum gases,2017,58.134
5932,Albania,Liquefied petroleum gases,2017,7.040
5933,Serbia,Liquefied petroleum gases,2017,132.904
5934,Turkey,Liquefied petroleum gases,2017,"3,522.533"
5935,Bosnia and Herzegovina,Liquefied petroleum gases,2017,64.957
5936,Kosovo (under United Nations Security Council Resolution 1244/99),Liquefied petroleum gases,2017,8.411
5937,Moldova,Liquefied petroleum gases,2017,14.303
5938,Ukraine,Liquefied petroleum gases,2017,"1,633.754"
5939,Georgia,Liquefied petroleum gases,2017,3.076
5940,European Union - 27 countries (from 2020),Electricity,2017,"5,027.986"
5941,European Union - 28 countries (2013-2020),Electricity,2017,"5,443.572"
5942,Euro area - 19 countries  (from 2015),Electricity,2017,"4,092.393"
5943,Belgium,Electricity,2017,149.716
5944,Bulgaria,Electricity,2017,32.467
5945,Czechia,Electricity,2017,145.964
5946,Denmark,Electricity,2017,37.768
5947,Germany (until 1990 former territory of the FRG),Electricity,2017,"1,028.117"
5948,Estonia,Electricity,2017,3.955
5949,Ireland,Electricity,2017,4.542
5950,Greece,Electricity,2017,16.173
5951,Spain,Electricity,2017,342.820
5952,France,Electricity,2017,909.674
5953,Croatia,Electricity,2017,22.992
5954,Italy,Electricity,2017,978.750
5955,Cyprus,Electricity,2017,0.000
5956,Latvia,Electricity,2017,8.998
5957,Lithuania,Electricity,2017,6.389
5958,Luxembourg,Electricity,2017,12.182
5959,Hungary,Electricity,2017,103.869
5960,Malta,Electricity,2017,0.029
5961,Netherlands,Electricity,2017,171.686
5962,Austria,Electricity,2017,280.585
5963,Poland,Electricity,2017,285.980
5964,Portugal,Electricity,2017,41.740
5965,Romania,Electricity,2017,93.655
5966,Slovenia,Electricity,2017,20.012
5967,Slovakia,Electricity,2017,50.387
5968,Finland,Electricity,2017,66.638
5969,Sweden,Electricity,2017,212.898
5970,Iceland,Electricity,2017,6.552
5971,Liechtenstein,Electricity,2017,:
5972,Norway,Electricity,2017,85.383
5973,Switzerland,Electricity,2017,:
5974,United Kingdom,Electricity,2017,415.586
5975,Montenegro,Electricity,2017,1.745
5976,North Macedonia,Electricity,2017,1.175
5977,Albania,Electricity,2017,0.000
5978,Serbia,Electricity,2017,32.220
5979,Turkey,Electricity,2017,111.111
5980,Bosnia and Herzegovina,Electricity,2017,6.535
5981,Kosovo (under United Nations Security Council Resolution 1244/99),Electricity,2017,0.000
5982,Moldova,Electricity,2017,7.051
5983,Ukraine,Electricity,2017,605.675
5984,Georgia,Electricity,2017,28.934
5985,European Union - 27 countries (from 2020),Natural gas,2017,"3,288.317"
5986,European Union - 28 countries (2013-2020),Natural gas,2017,"3,288.317"
5987,Euro area - 19 countries  (from 2015),Natural gas,2017,"2,463.554"
5988,Belgium,Natural gas,2017,35.484
5989,Bulgaria,Natural gas,2017,245.978
5990,Czechia,Natural gas,2017,69.948
5991,Denmark,Natural gas,2017,42.545
5992,Germany (until 1990 former territory of the FRG),Natural gas,2017,456.981
5993,Estonia,Natural gas,2017,4.552
5994,Ireland,Natural gas,2017,20.170
5995,Greece,Natural gas,2017,12.790
5996,Spain,Natural gas,2017,163.888
5997,France,Natural gas,2017,146.336
5998,Croatia,Natural gas,2017,4.227
5999,Italy,Natural gas,2017,"1,064.109"
6000,Cyprus,Natural gas,2017,0.000
6001,Latvia,Natural gas,2017,0.000
6002,Lithuania,Natural gas,2017,33.728
6003,Luxembourg,Natural gas,2017,0.000
6004,Hungary,Natural gas,2017,66.036
6005,Malta,Natural gas,2017,0.000
6006,Netherlands,Natural gas,2017,58.213
6007,Austria,Natural gas,2017,290.605
6008,Poland,Natural gas,2017,382.485
6009,Portugal,Natural gas,2017,14.676
6010,Romania,Natural gas,2017,0.228
6011,Slovenia,Natural gas,2017,3.268
6012,Slovakia,Natural gas,2017,150.623
6013,Finland,Natural gas,2017,8.131
6014,Sweden,Natural gas,2017,13.316
6015,Iceland,Natural gas,2017,0.000
6016,Liechtenstein,Natural gas,2017,:
6017,Norway,Natural gas,2017,98.323
6018,Switzerland,Natural gas,2017,:
6019,United Kingdom,Natural gas,2017,0.000
6020,Montenegro,Natural gas,2017,0.000
6021,North Macedonia,Natural gas,2017,0.193
6022,Albania,Natural gas,2017,0.000
6023,Serbia,Natural gas,2017,5.440
6024,Turkey,Natural gas,2017,436.180
6025,Bosnia and Herzegovina,Natural gas,2017,1.094
6026,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2017,0.000
6027,Moldova,Natural gas,2017,22.606
6028,Ukraine,Natural gas,2017,"1,612.097"
6029,Georgia,Natural gas,2017,292.687
6030,European Union - 27 countries (from 2020),Blended biogasoline,2017,"2,414.330"
6031,European Union - 28 countries (2013-2020),Blended biogasoline,2017,"2,793.003"
6032,Euro area - 19 countries  (from 2015),Blended biogasoline,2017,"1,885.090"
6033,Belgium,Blended biogasoline,2017,96.749
6034,Bulgaria,Blended biogasoline,2017,26.650
6035,Czechia,Blended biogasoline,2017,59.329
6036,Denmark,Blended biogasoline,2017,43.596
6037,Germany (until 1990 former territory of the FRG),Blended biogasoline,2017,733.446
6038,Estonia,Blended biogasoline,2017,0.960
6039,Ireland,Blended biogasoline,2017,29.610
6040,Greece,Blended biogasoline,2017,0.000
6041,Spain,Blended biogasoline,2017,138.005
6042,France,Blended biogasoline,2017,537.959
6043,Croatia,Blended biogasoline,2017,0.263
6044,Italy,Blended biogasoline,2017,33.061
6045,Cyprus,Blended biogasoline,2017,0.000
6046,Latvia,Blended biogasoline,2017,7.912
6047,Lithuania,Blended biogasoline,2017,8.255
6048,Luxembourg,Blended biogasoline,2017,6.712
6049,Hungary,Blended biogasoline,2017,45.108
6050,Malta,Blended biogasoline,2017,0.000
6051,Netherlands,Blended biogasoline,2017,128.942
6052,Austria,Blended biogasoline,2017,56.020
6053,Poland,Blended biogasoline,2017,176.160
6054,Portugal,Blended biogasoline,2017,2.947
6055,Romania,Blended biogasoline,2017,91.073
6056,Slovenia,Blended biogasoline,2017,4.227
6057,Slovakia,Blended biogasoline,2017,19.561
6058,Finland,Blended biogasoline,2017,80.724
6059,Sweden,Blended biogasoline,2017,87.061
6060,Iceland,Blended biogasoline,2017,2.881
6061,Liechtenstein,Blended biogasoline,2017,:
6062,Norway,Blended biogasoline,2017,32.645
6063,Switzerland,Blended biogasoline,2017,:
6064,United Kingdom,Blended biogasoline,2017,378.673
6065,Montenegro,Blended biogasoline,2017,0.000
6066,North Macedonia,Blended biogasoline,2017,0.000
6067,Albania,Blended biogasoline,2017,0.000
6068,Serbia,Blended biogasoline,2017,0.000
6069,Turkey,Blended biogasoline,2017,82.345
6070,Bosnia and Herzegovina,Blended biogasoline,2017,0.000
6071,Kosovo (under United Nations Security Council Resolution 1244/99),Blended biogasoline,2017,0.000
6072,Moldova,Blended biogasoline,2017,0.000
6073,Ukraine,Blended biogasoline,2017,46.518
6074,Georgia,Blended biogasoline,2017,0.000
6075,European Union - 27 countries (from 2020),Fuel oil,2017,"1,336.048"
6076,European Union - 28 countries (2013-2020),Fuel oil,2017,"1,336.048"
6077,Euro area - 19 countries  (from 2015),Fuel oil,2017,"1,277.770"
6078,Belgium,Fuel oil,2017,1.242
6079,Bulgaria,Fuel oil,2017,0.000
6080,Czechia,Fuel oil,2017,0.000
6081,Denmark,Fuel oil,2017,0.000
6082,Germany (until 1990 former territory of the FRG),Fuel oil,2017,0.000
6083,Estonia,Fuel oil,2017,0.000
6084,Ireland,Fuel oil,2017,0.000
6085,Greece,Fuel oil,2017,313.598
6086,Spain,Fuel oil,2017,491.153
6087,France,Fuel oil,2017,12.855
6088,Croatia,Fuel oil,2017,0.000
6089,Italy,Fuel oil,2017,388.497
6090,Cyprus,Fuel oil,2017,0.000
6091,Latvia,Fuel oil,2017,0.000
6092,Lithuania,Fuel oil,2017,0.000
6093,Luxembourg,Fuel oil,2017,0.000
6094,Hungary,Fuel oil,2017,0.000
6095,Malta,Fuel oil,2017,0.000
6096,Netherlands,Fuel oil,2017,0.000
6097,Austria,Fuel oil,2017,0.000
6098,Poland,Fuel oil,2017,0.000
6099,Portugal,Fuel oil,2017,59.811
6100,Romania,Fuel oil,2017,0.000
6101,Slovenia,Fuel oil,2017,0.000
6102,Slovakia,Fuel oil,2017,0.000
6103,Finland,Fuel oil,2017,10.614
6104,Sweden,Fuel oil,2017,58.278
6105,Iceland,Fuel oil,2017,0.000
6106,Liechtenstein,Fuel oil,2017,:
6107,Norway,Fuel oil,2017,0.000
6108,Switzerland,Fuel oil,2017,:
6109,United Kingdom,Fuel oil,2017,0.000
6110,Montenegro,Fuel oil,2017,0.000
6111,North Macedonia,Fuel oil,2017,0.000
6112,Albania,Fuel oil,2017,0.000
6113,Serbia,Fuel oil,2017,0.000
6114,Turkey,Fuel oil,2017,35.383
6115,Bosnia and Herzegovina,Fuel oil,2017,0.000
6116,Kosovo (under United Nations Security Council Resolution 1244/99),Fuel oil,2017,0.000
6117,Moldova,Fuel oil,2017,0.000
6118,Ukraine,Fuel oil,2017,8.598
6119,Georgia,Fuel oil,2017,0.480
6120,European Union - 27 countries (from 2020),Pure biodiesels,2017,501.443
6121,European Union - 28 countries (2013-2020),Pure biodiesels,2017,501.443
6122,Euro area - 19 countries  (from 2015),Pure biodiesels,2017,63.134
6123,Belgium,Pure biodiesels,2017,0.000
6124,Bulgaria,Pure biodiesels,2017,0.000
6125,Czechia,Pure biodiesels,2017,0.000
6126,Denmark,Pure biodiesels,2017,0.000
6127,Germany (until 1990 former territory of the FRG),Pure biodiesels,2017,5.314
6128,Estonia,Pure biodiesels,2017,0.000
6129,Ireland,Pure biodiesels,2017,0.000
6130,Greece,Pure biodiesels,2017,0.000
6131,Spain,Pure biodiesels,2017,14.534
6132,France,Pure biodiesels,2017,0.000
6133,Croatia,Pure biodiesels,2017,0.329
6134,Italy,Pure biodiesels,2017,0.000
6135,Cyprus,Pure biodiesels,2017,0.000
6136,Latvia,Pure biodiesels,2017,0.000
6137,Lithuania,Pure biodiesels,2017,0.000
6138,Luxembourg,Pure biodiesels,2017,0.000
6139,Hungary,Pure biodiesels,2017,0.000
6140,Malta,Pure biodiesels,2017,0.000
6141,Netherlands,Pure biodiesels,2017,0.000
6142,Austria,Pure biodiesels,2017,41.226
6143,Poland,Pure biodiesels,2017,0.046
6144,Portugal,Pure biodiesels,2017,2.060
6145,Romania,Pure biodiesels,2017,24.133
6146,Slovenia,Pure biodiesels,2017,0.000
6147,Slovakia,Pure biodiesels,2017,0.000
6148,Finland,Pure biodiesels,2017,0.000
6149,Sweden,Pure biodiesels,2017,413.801
6150,Iceland,Pure biodiesels,2017,0.000
6151,Liechtenstein,Pure biodiesels,2017,:
6152,Norway,Pure biodiesels,2017,0.000
6153,Switzerland,Pure biodiesels,2017,:
6154,United Kingdom,Pure biodiesels,2017,0.000
6155,Montenegro,Pure biodiesels,2017,0.000
6156,North Macedonia,Pure biodiesels,2017,0.000
6157,Albania,Pure biodiesels,2017,0.000
6158,Serbia,Pure biodiesels,2017,0.000
6159,Turkey,Pure biodiesels,2017,0.000
6160,Bosnia and Herzegovina,Pure biodiesels,2017,0.000
6161,Kosovo (under United Nations Security Council Resolution 1244/99),Pure biodiesels,2017,0.000
6162,Moldova,Pure biodiesels,2017,0.000
6163,Ukraine,Pure biodiesels,2017,0.000
6164,Georgia,Pure biodiesels,2017,0.000
6165,European Union - 27 countries (from 2020),Biogases,2017,150.012
6166,European Union - 28 countries (2013-2020),Biogases,2017,150.012
6167,Euro area - 19 countries  (from 2015),Biogases,2017,38.901
6168,Belgium,Biogases,2017,0.000
6169,Bulgaria,Biogases,2017,0.000
6170,Czechia,Biogases,2017,0.000
6171,Denmark,Biogases,2017,0.000
6172,Germany (until 1990 former territory of the FRG),Biogases,2017,38.287
6173,Estonia,Biogases,2017,0.000
6174,Ireland,Biogases,2017,0.000
6175,Greece,Biogases,2017,0.000
6176,Spain,Biogases,2017,0.000
6177,France,Biogases,2017,0.000
6178,Croatia,Biogases,2017,0.000
6179,Italy,Biogases,2017,0.024
6180,Cyprus,Biogases,2017,0.000
6181,Latvia,Biogases,2017,0.000
6182,Lithuania,Biogases,2017,0.000
6183,Luxembourg,Biogases,2017,0.000
6184,Hungary,Biogases,2017,0.000
6185,Malta,Biogases,2017,0.000
6186,Netherlands,Biogases,2017,0.000
6187,Austria,Biogases,2017,0.256
6188,Poland,Biogases,2017,0.000
6189,Portugal,Biogases,2017,0.000
6190,Romania,Biogases,2017,0.000
6191,Slovenia,Biogases,2017,0.000
6192,Slovakia,Biogases,2017,0.000
6193,Finland,Biogases,2017,0.334
6194,Sweden,Biogases,2017,111.111
6195,Iceland,Biogases,2017,1.803
6196,Liechtenstein,Biogases,2017,:
6197,Norway,Biogases,2017,10.151
6198,Switzerland,Biogases,2017,:
6199,United Kingdom,Biogases,2017,0.000
6200,Montenegro,Biogases,2017,0.000
6201,North Macedonia,Biogases,2017,0.000
6202,Albania,Biogases,2017,0.000
6203,Serbia,Biogases,2017,0.000
6204,Turkey,Biogases,2017,0.000
6205,Bosnia and Herzegovina,Biogases,2017,0.000
6206,Kosovo (under United Nations Security Council Resolution 1244/99),Biogases,2017,0.000
6207,Moldova,Biogases,2017,0.000
6208,Ukraine,Biogases,2017,0.000
6209,Georgia,Biogases,2017,0.000
6210,European Union - 27 countries (from 2020),Pure biogasoline,2017,7.615
6211,European Union - 28 countries (2013-2020),Pure biogasoline,2017,7.615
