,country,fuel_type,year,1K_tonne_oil_equivalent
4799,Sweden,Liquefied petroleum gases,2017,4.311
4800,Iceland,Liquefied petroleum gases,2017,1.549
4801,Liechtenstein,Liquefied petroleum gases,2017,:
4802,Norway,Liquefied petroleum gases,2017,5.505
4803,Switzerland,Liquefied petroleum gases,2017,:
4804,United Kingdom,Liquefied petroleum gases,2017,228.314
4805,Montenegro,Liquefied petroleum gases,2017,1.232
4806,North Macedonia,Liquefied petroleum gases,2017,7.648
4807,Albania,Liquefied petroleum gases,2017,107.350
4808,Serbia,Liquefied petroleum gases,2017,47.644
4809,Turkey,Liquefied petroleum gases,2017,229.337
4810,Bosnia and Herzegovina,Liquefied petroleum gases,2017,10.080
4811,Kosovo (under United Nations Security Council Resolution 1244/99),Liquefied petroleum gases,2017,6.021
4812,Moldova,Liquefied petroleum gases,2017,62.713
4813,Ukraine,Liquefied petroleum gases,2017,54.935
4814,Georgia,Liquefied petroleum gases,2017,15.052
4815,European Union - 27 countries (from 2020),Ambient heat (heat pumps),2017,"4,857.238"
4816,European Union - 28 countries (2013-2020),Ambient heat (heat pumps),2017,"4,944.990"
4817,Euro area - 19 countries  (from 2015),Ambient heat (heat pumps),2017,"4,399.460"
4818,Belgium,Ambient heat (heat pumps),2017,59.327
4819,Bulgaria,Ambient heat (heat pumps),2017,0.000
4820,Czechia,Ambient heat (heat pumps),2017,117.527
4821,Denmark,Ambient heat (heat pumps),2017,152.053
4822,Germany (until 1990 former territory of the FRG),Ambient heat (heat pumps),2017,988.679
4823,Estonia,Ambient heat (heat pumps),2017,0.000
4824,Ireland,Ambient heat (heat pumps),2017,23.971
4825,Greece,Ambient heat (heat pumps),2017,61.563
4826,Spain,Ambient heat (heat pumps),2017,122.385
4827,France,Ambient heat (heat pumps),2017,"2,066.841"
4828,Croatia,Ambient heat (heat pumps),2017,15.933
4829,Italy,Ambient heat (heat pumps),2017,101.719
4830,Cyprus,Ambient heat (heat pumps),2017,0.000
4831,Latvia,Ambient heat (heat pumps),2017,0.000
4832,Lithuania,Ambient heat (heat pumps),2017,0.000
4833,Luxembourg,Ambient heat (heat pumps),2017,1.034
4834,Hungary,Ambient heat (heat pumps),2017,4.825
4835,Malta,Ambient heat (heat pumps),2017,5.763
4836,Netherlands,Ambient heat (heat pumps),2017,61.761
4837,Austria,Ambient heat (heat pumps),2017,148.266
4838,Poland,Ambient heat (heat pumps),2017,167.440
4839,Portugal,Ambient heat (heat pumps),2017,221.673
4840,Romania,Ambient heat (heat pumps),2017,0.000
4841,Slovenia,Ambient heat (heat pumps),2017,36.359
4842,Slovakia,Ambient heat (heat pumps),2017,0.000
4843,Finland,Ambient heat (heat pumps),2017,500.119
4844,Sweden,Ambient heat (heat pumps),2017,0.000
4845,Iceland,Ambient heat (heat pumps),2017,0.000
4846,Liechtenstein,Ambient heat (heat pumps),2017,:
4847,Norway,Ambient heat (heat pumps),2017,447.066
4848,Switzerland,Ambient heat (heat pumps),2017,:
4849,United Kingdom,Ambient heat (heat pumps),2017,87.752
4850,Montenegro,Ambient heat (heat pumps),2017,0.000
4851,North Macedonia,Ambient heat (heat pumps),2017,0.000
4852,Albania,Ambient heat (heat pumps),2017,0.000
4853,Serbia,Ambient heat (heat pumps),2017,0.000
4854,Turkey,Ambient heat (heat pumps),2017,0.000
4855,Bosnia and Herzegovina,Ambient heat (heat pumps),2017,0.000
4856,Kosovo (under United Nations Security Council Resolution 1244/99),Ambient heat (heat pumps),2017,0.000
4857,Moldova,Ambient heat (heat pumps),2017,0.000
4858,Ukraine,Ambient heat (heat pumps),2017,0.000
4859,Georgia,Ambient heat (heat pumps),2017,0.000
4860,European Union - 27 countries (from 2020),Other(kerosene),2017,"1,012.237"
4861,European Union - 28 countries (2013-2020),Other(kerosene),2017,"2,962.295"
4862,Euro area - 19 countries  (from 2015),Other(kerosene),2017,"1,012.237"
4863,Belgium,Other(kerosene),2017,24.443
4864,Bulgaria,Other(kerosene),2017,0.000
4865,Czechia,Other(kerosene),2017,0.000
4866,Denmark,Other(kerosene),2017,0.000
4867,Germany (until 1990 former territory of the FRG),Other(kerosene),2017,0.000
4868,Estonia,Other(kerosene),2017,0.000
4869,Ireland,Other(kerosene),2017,779.762
4870,Greece,Other(kerosene),2017,3.765
4871,Spain,Other(kerosene),2017,0.000
4872,France,Other(kerosene),2017,180.750
4873,Croatia,Other(kerosene),2017,0.000
4874,Italy,Other(kerosene),2017,2.054
4875,Cyprus,Other(kerosene),2017,14.908
4876,Latvia,Other(kerosene),2017,0.000
4877,Lithuania,Other(kerosene),2017,0.000
4878,Luxembourg,Other(kerosene),2017,0.521
4879,Hungary,Other(kerosene),2017,0.000
4880,Malta,Other(kerosene),2017,0.000
4881,Netherlands,Other(kerosene),2017,5.864
4882,Austria,Other(kerosene),2017,0.000
4883,Poland,Other(kerosene),2017,0.000
4884,Portugal,Other(kerosene),2017,0.170
4885,Romania,Other(kerosene),2017,0.000
4886,Slovenia,Other(kerosene),2017,0.000
4887,Slovakia,Other(kerosene),2017,0.000
4888,Finland,Other(kerosene),2017,0.000
4889,Sweden,Other(kerosene),2017,0.000
4890,Iceland,Other(kerosene),2017,0.000
4891,Liechtenstein,Other(kerosene),2017,:
4892,Norway,Other(kerosene),2017,10.294
4893,Switzerland,Other(kerosene),2017,:
4894,United Kingdom,Other(kerosene),2017,"1,950.058"
4895,Montenegro,Other(kerosene),2017,0.000
4896,North Macedonia,Other(kerosene),2017,0.000
4897,Albania,Other(kerosene),2017,0.000
4898,Serbia,Other(kerosene),2017,0.000
4899,Turkey,Other(kerosene),2017,15.674
4900,Bosnia and Herzegovina,Other(kerosene),2017,0.000
4901,Kosovo (under United Nations Security Council Resolution 1244/99),Other(kerosene),2017,0.000
4902,Moldova,Other(kerosene),2017,0.000
4903,Ukraine,Other(kerosene),2017,0.000
4904,Georgia,Other(kerosene),2017,0.000
4905,European Union - 27 countries (from 2020),Solar thermal,2017,"1,897.523"
4906,European Union - 28 countries (2013-2020),Solar thermal,2017,"1,933.207"
4907,Euro area - 19 countries  (from 2015),Solar thermal,2017,"1,781.629"
4908,Belgium,Solar thermal,2017,24.205
4909,Bulgaria,Solar thermal,2017,9.971
4910,Czechia,Solar thermal,2017,13.632
4911,Denmark,Solar thermal,2017,12.119
4912,Germany (until 1990 former territory of the FRG),Solar thermal,2017,645.577
4913,Estonia,Solar thermal,2017,0.000
4914,Ireland,Solar thermal,2017,12.479
4915,Greece,Solar thermal,2017,259.936
4916,Spain,Solar thermal,2017,246.405
4917,France,Solar thermal,2017,157.324
4918,Croatia,Solar thermal,2017,8.997
4919,Italy,Solar thermal,2017,154.491
4920,Cyprus,Solar thermal,2017,59.684
4921,Latvia,Solar thermal,2017,0.000
4922,Lithuania,Solar thermal,2017,0.000
4923,Luxembourg,Solar thermal,2017,2.176
4924,Hungary,Solar thermal,2017,11.536
4925,Malta,Solar thermal,2017,4.989
4926,Netherlands,Solar thermal,2017,21.759
4927,Austria,Solar thermal,2017,121.636
4928,Poland,Solar thermal,2017,48.557
4929,Portugal,Solar thermal,2017,52.781
4930,Romania,Solar thermal,2017,0.000
4931,Slovenia,Solar thermal,2017,10.544
4932,Slovakia,Solar thermal,2017,5.852
4933,Finland,Solar thermal,2017,1.791
4934,Sweden,Solar thermal,2017,11.082
4935,Iceland,Solar thermal,2017,0.000
4936,Liechtenstein,Solar thermal,2017,:
4937,Norway,Solar thermal,2017,0.000
4938,Switzerland,Solar thermal,2017,:
4939,United Kingdom,Solar thermal,2017,35.684
4940,Montenegro,Solar thermal,2017,0.000
4941,North Macedonia,Solar thermal,2017,0.000
4942,Albania,Solar thermal,2017,7.500
4943,Serbia,Solar thermal,2017,0.000
4944,Turkey,Solar thermal,2017,548.000
4945,Bosnia and Herzegovina,Solar thermal,2017,0.000
4946,Kosovo (under United Nations Security Council Resolution 1244/99),Solar thermal,2017,0.096
4947,Moldova,Solar thermal,2017,0.000
4948,Ukraine,Solar thermal,2017,0.000
4949,Georgia,Solar thermal,2017,0.074
4950,European Union - 27 countries (from 2020),Total,2018,"246,897.188"
4951,European Union - 28 countries (2013-2020),Total,2018,"285,204.756"
4952,Euro area - 19 countries  (from 2015),Total,2018,"190,337.579"
4953,Belgium,Total,2018,"8,118.234"
4954,Bulgaria,Total,2018,"2,229.673"
4955,Czechia,Total,2018,"7,042.708"
4956,Denmark,Total,2018,"4,444.030"
4957,Germany (until 1990 former territory of the FRG),Total,2018,"55,843.736"
4958,Estonia,Total,2018,941.030
4959,Ireland,Total,2018,"3,021.176"
4960,Greece,Total,2018,"3,914.348"
4961,Spain,Total,2018,"15,007.541"
4962,France,Total,2018,"40,013.171"
4963,Croatia,Total,2018,"2,298.942"
4964,Italy,Total,2018,"31,905.559"
4965,Cyprus,Total,2018,337.179
4966,Latvia,Total,2018,"1,231.009"
4967,Lithuania,Total,2018,"1,511.606"
4968,Luxembourg,Total,2018,499.670
4969,Hungary,Total,2018,"5,818.115"
4970,Malta,Total,2018,93.195
4971,Netherlands,Total,2018,"9,646.453"
4972,Austria,Total,2018,"6,542.766"
4973,Poland,Total,2018,"19,460.721"
4974,Portugal,Total,2018,"2,877.758"
4975,Romania,Total,2018,"7,775.080"
4976,Slovenia,Total,2018,"1,084.519"
4977,Slovakia,Total,2018,"2,057.519"
4978,Finland,Total,2018,"5,691.110"
4979,Sweden,Total,2018,"7,490.340"
4980,Iceland,Total,2018,505.489
4981,Liechtenstein,Total,2018,:
4982,Norway,Total,2018,"4,582.960"
4983,Switzerland,Total,2018,:
4984,United Kingdom,Total,2018,"38,307.568"
4985,Montenegro,Total,2018,248.017
4986,North Macedonia,Total,2018,483.576
4987,Albania,Total,2018,510.484
4988,Serbia,Total,2018,"2,838.427"
4989,Turkey,Total,2018,"20,557.145"
4990,Bosnia and Herzegovina,Total,2018,"1,719.424"
4991,Kosovo (under United Nations Security Council Resolution 1244/99),Total,2018,573.404
4992,Moldova,Total,2018,"1,356.862"
4993,Ukraine,Total,2018,"15,986.088"
4994,Georgia,Total,2018,"1,227.303"
4995,European Union - 27 countries (from 2020),Natural gas,2018,"79,604.219"
4996,European Union - 28 countries (2013-2020),Natural gas,2018,"103,689.588"
4997,Euro area - 19 countries  (from 2015),Natural gas,2018,"67,601.882"
4998,Belgium,Natural gas,2018,"3,318.594"
4999,Bulgaria,Natural gas,2018,77.281
5000,Czechia,Natural gas,2018,"1,878.843"
5001,Denmark,Natural gas,2018,615.074
5002,Germany (until 1990 former territory of the FRG),Natural gas,2018,"22,264.750"
5003,Estonia,Natural gas,2018,54.969
5004,Ireland,Natural gas,2018,602.870
5005,Greece,Natural gas,2018,331.327
5006,Spain,Natural gas,2018,"2,740.305"
5007,France,Natural gas,2018,"11,548.358"
5008,Croatia,Natural gas,2018,467.211
5009,Italy,Natural gas,2018,"16,499.391"
5010,Cyprus,Natural gas,2018,0.000
5011,Latvia,Natural gas,2018,119.182
5012,Lithuania,Natural gas,2018,164.724
5013,Luxembourg,Natural gas,2018,244.448
5014,Hungary,Natural gas,2018,"2,830.568"
5015,Malta,Natural gas,2018,0.000
5016,Netherlands,Natural gas,2018,"6,840.195"
5017,Austria,Natural gas,2018,"1,344.240"
5018,Poland,Natural gas,2018,"3,561.458"
5019,Portugal,Natural gas,2018,274.225
5020,Romania,Natural gas,2018,"2,539.206"
5021,Slovenia,Natural gas,2018,110.945
5022,Slovakia,Natural gas,2018,"1,118.851"
5023,Finland,Natural gas,2018,24.508
5024,Sweden,Natural gas,2018,32.696
5025,Iceland,Natural gas,2018,0.000
5026,Liechtenstein,Natural gas,2018,:
5027,Norway,Natural gas,2018,3.203
5028,Switzerland,Natural gas,2018,:
5029,United Kingdom,Natural gas,2018,"24,085.369"
5030,Montenegro,Natural gas,2018,0.000
5031,North Macedonia,Natural gas,2018,0.193
5032,Albania,Natural gas,2018,0.000
5033,Serbia,Natural gas,2018,194.274
5034,Turkey,Natural gas,2018,"10,457.465"
5035,Bosnia and Herzegovina,Natural gas,2018,35.985
5036,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2018,0.000
5037,Moldova,Natural gas,2018,258.036
5038,Ukraine,Natural gas,2018,"8,478.147"
5039,Georgia,Natural gas,2018,722.730
5040,European Union - 27 countries (from 2020),Electricity,2018,"60,854.151"
5041,European Union - 28 countries (2013-2020),Electricity,2018,"69,888.076"
5042,Euro area - 19 countries  (from 2015),Electricity,2018,"48,776.980"
5043,Belgium,Electricity,2018,"1,594.574"
5044,Bulgaria,Electricity,2018,942.650
5045,Czechia,Electricity,2018,"1,294.027"
5046,Denmark,Electricity,2018,837.607
5047,Germany (until 1990 former territory of the FRG),Electricity,2018,"11,023.216"
5048,Estonia,Electricity,2018,159.931
5049,Ireland,Electricity,2018,702.818
5050,Greece,Electricity,2018,"1,441.325"
5051,Spain,Electricity,2018,"6,449.355"
5052,France,Electricity,2018,"13,777.804"
5053,Croatia,Electricity,2018,533.250
5054,Italy,Electricity,2018,"5,600.842"
5055,Cyprus,Electricity,2018,145.166
5056,Latvia,Electricity,2018,143.601
5057,Lithuania,Electricity,2018,256.621
5058,Luxembourg,Electricity,2018,80.021
5059,Hungary,Electricity,2018,977.644
5060,Malta,Electricity,2018,64.939
5061,Netherlands,Electricity,2018,"1,975.723"
5062,Austria,Electricity,2018,"1,542.786"
5063,Poland,Electricity,2018,"2,517.971"
5064,Portugal,Electricity,2018,"1,136.073"
5065,Romania,Electricity,2018,"1,098.872"
5066,Slovenia,Electricity,2018,289.580
5067,Slovakia,Electricity,2018,438.091
5068,Finland,Electricity,2018,"1,954.514"
5069,Sweden,Electricity,2018,"3,875.150"
5070,Iceland,Electricity,2018,72.900
5071,Liechtenstein,Electricity,2018,:
5072,Norway,Electricity,2018,"3,458.212"
5073,Switzerland,Electricity,2018,:
5074,United Kingdom,Electricity,2018,"9,033.925"
5075,Montenegro,Electricity,2018,109.381
5076,North Macedonia,Electricity,2018,257.848
5077,Albania,Electricity,2018,270.591
5078,Serbia,Electricity,2018,"1,153.445"
5079,Turkey,Electricity,2018,"4,693.940"
5080,Bosnia and Herzegovina,Electricity,2018,402.837
5081,Kosovo (under United Nations Security Council Resolution 1244/99),Electricity,2018,202.540
5082,Moldova,Electricity,2018,141.187
5083,Ukraine,Electricity,2018,"3,090.886"
5084,Georgia,Electricity,2018,213.586
5085,European Union - 27 countries (from 2020),Primary solid biofuels,2018,"40,489.178"
5086,European Union - 28 countries (2013-2020),Primary solid biofuels,2018,"42,371.642"
5087,Euro area - 19 countries  (from 2015),Primary solid biofuels,2018,"28,184.328"
5088,Belgium,Primary solid biofuels,2018,574.938
5089,Bulgaria,Primary solid biofuels,2018,738.674
5090,Czechia,Primary solid biofuels,2018,"1,882.698"
5091,Denmark,Primary solid biofuels,2018,917.886
5092,Germany (until 1990 former territory of the FRG),Primary solid biofuels,2018,"5,860.227"
5093,Estonia,Primary solid biofuels,2018,394.096
5094,Ireland,Primary solid biofuels,2018,30.595
5095,Greece,Primary solid biofuels,2018,658.042
5096,Spain,Primary solid biofuels,2018,"2,515.883"
5097,France,Primary solid biofuels,2018,"6,385.610"
5098,Croatia,Primary solid biofuels,2018,"1,032.540"
5099,Italy,Primary solid biofuels,2018,"6,206.445"
5100,Cyprus,Primary solid biofuels,2018,16.939
5101,Latvia,Primary solid biofuels,2018,534.622
5102,Lithuania,Primary solid biofuels,2018,479.674
5103,Luxembourg,Primary solid biofuels,2018,24.871
5104,Hungary,Primary solid biofuels,2018,"1,352.226"
5105,Malta,Primary solid biofuels,2018,1.338
5106,Netherlands,Primary solid biofuels,2018,386.354
5107,Austria,Primary solid biofuels,2018,"1,640.860"
5108,Poland,Primary solid biofuels,2018,"2,579.894"
5109,Portugal,Primary solid biofuels,2018,749.980
5110,Romania,Primary solid biofuels,2018,"3,024.516"
5111,Slovenia,Primary solid biofuels,2018,435.735
5112,Slovakia,Primary solid biofuels,2018,36.734
5113,Finland,Primary solid biofuels,2018,"1,251.385"
5114,Sweden,Primary solid biofuels,2018,776.416
5115,Iceland,Primary solid biofuels,2018,0.000
5116,Liechtenstein,Primary solid biofuels,2018,:
5117,Norway,Primary solid biofuels,2018,484.719
5118,Switzerland,Primary solid biofuels,2018,:
5119,United Kingdom,Primary solid biofuels,2018,"1,882.464"
5120,Montenegro,Primary solid biofuels,2018,134.136
5121,North Macedonia,Primary solid biofuels,2018,179.900
5122,Albania,Primary solid biofuels,2018,122.349
5123,Serbia,Primary solid biofuels,2018,840.947
5124,Turkey,Primary solid biofuels,2018,"1,555.000"
5125,Bosnia and Herzegovina,Primary solid biofuels,2018,"1,076.407"
5126,Kosovo (under United Nations Security Council Resolution 1244/99),Primary solid biofuels,2018,347.629
5127,Moldova,Primary solid biofuels,2018,736.171
5128,Ukraine,Primary solid biofuels,2018,"1,782.077"
5129,Georgia,Primary solid biofuels,2018,265.514
5130,European Union - 27 countries (from 2020),Gas oil and diesel oil ,2018,"21,195.559"
5131,European Union - 28 countries (2013-2020),Gas oil and diesel oil ,2018,"21,365.962"
5132,Euro area - 19 countries  (from 2015),Gas oil and diesel oil ,2018,"20,788.084"
5133,Belgium,Gas oil and diesel oil ,2018,"2,267.360"
5134,Bulgaria,Gas oil and diesel oil ,2018,0.120
5135,Czechia,Gas oil and diesel oil ,2018,0.000
5136,Denmark,Gas oil and diesel oil ,2018,178.815
5137,Germany (until 1990 former territory of the FRG),Gas oil and diesel oil ,2018,"9,298.447"
5138,Estonia,Gas oil and diesel oil ,2018,2.021
5139,Ireland,Gas oil and diesel oil ,2018,284.081
5140,Greece,Gas oil and diesel oil ,2018,952.232
5141,Spain,Gas oil and diesel oil ,2018,"1,715.152"
5142,France,Gas oil and diesel oil ,2018,"3,596.595"
5143,Croatia,Gas oil and diesel oil ,2018,72.020
5144,Italy,Gas oil and diesel oil ,2018,"1,081.585"
5145,Cyprus,Gas oil and diesel oil ,2018,54.726
5146,Latvia,Gas oil and diesel oil ,2018,32.916
5147,Lithuania,Gas oil and diesel oil ,2018,22.214
5148,Luxembourg,Gas oil and diesel oil ,2018,145.545
5149,Hungary,Gas oil and diesel oil ,2018,0.000
5150,Malta,Gas oil and diesel oil ,2018,0.166
5151,Netherlands,Gas oil and diesel oil ,2018,7.308
5152,Austria,Gas oil and diesel oil ,2018,896.882
5153,Poland,Gas oil and diesel oil ,2018,82.163
5154,Portugal,Gas oil and diesel oil ,2018,56.593
5155,Romania,Gas oil and diesel oil ,2018,0.000
5156,Slovenia,Gas oil and diesel oil ,2018,96.160
5157,Slovakia,Gas oil and diesel oil ,2018,0.000
5158,Finland,Gas oil and diesel oil ,2018,278.101
5159,Sweden,Gas oil and diesel oil ,2018,74.357
5160,Iceland,Gas oil and diesel oil ,2018,0.877
5161,Liechtenstein,Gas oil and diesel oil ,2018,:
5162,Norway,Gas oil and diesel oil ,2018,36.030
5163,Switzerland,Gas oil and diesel oil ,2018,:
5164,United Kingdom,Gas oil and diesel oil ,2018,170.403
5165,Montenegro,Gas oil and diesel oil ,2018,0.000
5166,North Macedonia,Gas oil and diesel oil ,2018,3.857
5167,Albania,Gas oil and diesel oil ,2018,0.000
5168,Serbia,Gas oil and diesel oil ,2018,0.000
5169,Turkey,Gas oil and diesel oil ,2018,0.000
5170,Bosnia and Herzegovina,Gas oil and diesel oil ,2018,21.320
5171,Kosovo (under United Nations Security Council Resolution 1244/99),Gas oil and diesel oil ,2018,4.595
5172,Moldova,Gas oil and diesel oil ,2018,0.000
5173,Ukraine,Gas oil and diesel oil ,2018,0.000
5174,Georgia,Gas oil and diesel oil ,2018,0.000
5175,European Union - 27 countries (from 2020),Heat,2018,"21,096.667"
5176,European Union - 28 countries (2013-2020),Heat,2018,"21,366.091"
5177,Euro area - 19 countries  (from 2015),Heat,2018,"10,422.954"
5178,Belgium,Heat,2018,15.219
5179,Bulgaria,Heat,2018,323.797
5180,Czechia,Heat,2018,998.318
5181,Denmark,Heat,2018,"1,665.960"
5182,Germany (until 1990 former territory of the FRG),Heat,2018,"3,656.468"
5183,Estonia,Heat,2018,322.442
5184,Ireland,Heat,2018,0.000
5185,Greece,Heat,2018,51.762
5186,Spain,Heat,2018,0.000
5187,France,Heat,2018,"1,264.503"
5188,Croatia,Heat,2018,111.563
5189,Italy,Heat,2018,"1,091.622"
5190,Cyprus,Heat,2018,0.000
5191,Latvia,Heat,2018,370.992
5192,Lithuania,Heat,2018,472.031
5193,Luxembourg,Heat,2018,0.000
5194,Hungary,Heat,2018,467.350
5195,Malta,Heat,2018,0.000
5196,Netherlands,Heat,2018,298.628
5197,Austria,Heat,2018,776.350
5198,Poland,Heat,2018,"3,749.881"
5199,Portugal,Heat,2018,1.055
5200,Romania,Heat,2018,781.775
5201,Slovenia,Heat,2018,74.940
5202,Slovakia,Heat,2018,416.786
5203,Finland,Heat,2018,"1,610.156"
5204,Sweden,Heat,2018,"2,575.069"
5205,Iceland,Heat,2018,417.880
5206,Liechtenstein,Heat,2018,:
5207,Norway,Heat,2018,110.404
5208,Switzerland,Heat,2018,:
5209,United Kingdom,Heat,2018,269.424
5210,Montenegro,Heat,2018,0.000
5211,North Macedonia,Heat,2018,33.858
5212,Albania,Heat,2018,0.000
5213,Serbia,Heat,2018,404.427
5214,Turkey,Heat,2018,0.000
5215,Bosnia and Herzegovina,Heat,2018,94.679
5216,Kosovo (under United Nations Security Council Resolution 1244/99),Heat,2018,9.551
5217,Moldova,Heat,2018,122.337
5218,Ukraine,Heat,2018,"2,271.496"
5219,Georgia,Heat,2018,0.000
5220,European Union - 27 countries (from 2020),Solid fossil fuels,2018,"8,156.663"
5221,European Union - 28 countries (2013-2020),Solid fossil fuels,2018,"8,656.892"
5222,Euro area - 19 countries  (from 2015),Solid fossil fuels,2018,969.904
5223,Belgium,Solid fossil fuels,2018,60.145
5224,Bulgaria,Solid fossil fuels,2018,114.688
5225,Czechia,Solid fossil fuels,2018,786.320
5226,Denmark,Solid fossil fuels,2018,0.000
5227,Germany (until 1990 former territory of the FRG),Solid fossil fuels,2018,492.475
5228,Estonia,Solid fossil fuels,2018,1.051
5229,Ireland,Solid fossil fuels,2018,219.765
5230,Greece,Solid fossil fuels,2018,3.595
5231,Spain,Solid fossil fuels,2018,68.353
5232,France,Solid fossil fuels,2018,26.356
5233,Croatia,Solid fossil fuels,2018,2.573
5234,Italy,Solid fossil fuels,2018,0.000
5235,Cyprus,Solid fossil fuels,2018,0.000
5236,Latvia,Solid fossil fuels,2018,6.592
5237,Lithuania,Solid fossil fuels,2018,41.399
5238,Luxembourg,Solid fossil fuels,2018,0.237
5239,Hungary,Solid fossil fuels,2018,95.180
5240,Malta,Solid fossil fuels,2018,0.000
5241,Netherlands,Solid fossil fuels,2018,1.012
5242,Austria,Solid fossil fuels,2018,18.644
5243,Poland,Solid fossil fuels,2018,"6,154.371"
5244,Portugal,Solid fossil fuels,2018,0.000
5245,Romania,Solid fossil fuels,2018,33.627
5246,Slovenia,Solid fossil fuels,2018,0.076
5247,Slovakia,Solid fossil fuels,2018,30.204
5248,Finland,Solid fossil fuels,2018,0.000
5249,Sweden,Solid fossil fuels,2018,0.000
5250,Iceland,Solid fossil fuels,2018,0.000
5251,Liechtenstein,Solid fossil fuels,2018,:
5252,Norway,Solid fossil fuels,2018,0.000
5253,Switzerland,Solid fossil fuels,2018,:
5254,United Kingdom,Solid fossil fuels,2018,500.229
5255,Montenegro,Solid fossil fuels,2018,2.085
5256,North Macedonia,Solid fossil fuels,2018,0.755
5257,Albania,Solid fossil fuels,2018,0.000
5258,Serbia,Solid fossil fuels,2018,207.614
5259,Turkey,Solid fossil fuels,2018,"1,733.427"
5260,Bosnia and Herzegovina,Solid fossil fuels,2018,76.678
5261,Kosovo (under United Nations Security Council Resolution 1244/99),Solid fossil fuels,2018,2.506
5262,Moldova,Solid fossil fuels,2018,36.420
5263,Ukraine,Solid fossil fuels,2018,161.293
5264,Georgia,Solid fossil fuels,2018,0.197
5265,European Union - 27 countries (from 2020),Liquefied petroleum gases,2018,"5,826.785"
5266,European Union - 28 countries (2013-2020),Liquefied petroleum gases,2018,"6,066.566"
5267,Euro area - 19 countries  (from 2015),Liquefied petroleum gases,2018,"4,779.309"
5268,Belgium,Liquefied petroleum gases,2018,133.381
5269,Bulgaria,Liquefied petroleum gases,2018,21.989
5270,Czechia,Liquefied petroleum gases,2018,50.215
5271,Denmark,Liquefied petroleum gases,2018,21.033
5272,Germany (until 1990 former territory of the FRG),Liquefied petroleum gases,2018,865.225
5273,Estonia,Liquefied petroleum gases,2018,6.520
5274,Ireland,Liquefied petroleum gases,2018,53.842
5275,Greece,Liquefied petroleum gases,2018,81.693
5276,Spain,Liquefied petroleum gases,2018,"1,073.254"
5277,France,Liquefied petroleum gases,2018,892.994
5278,Croatia,Liquefied petroleum gases,2018,47.486
5279,Italy,Liquefied petroleum gases,2018,"1,116.090"
5280,Cyprus,Liquefied petroleum gases,2018,32.139
5281,Latvia,Liquefied petroleum gases,2018,16.217
5282,Lithuania,Liquefied petroleum gases,2018,34.967
5283,Luxembourg,Liquefied petroleum gases,2018,0.456
5284,Hungary,Liquefied petroleum gases,2018,76.040
5285,Malta,Liquefied petroleum gases,2018,15.115
5286,Netherlands,Liquefied petroleum gases,2018,23.213
5287,Austria,Liquefied petroleum gases,2018,29.458
5288,Poland,Liquefied petroleum gases,2018,549.346
5289,Portugal,Liquefied petroleum gases,2018,364.246
5290,Romania,Liquefied petroleum gases,2018,277.257
5291,Slovenia,Liquefied petroleum gases,2018,28.385
5292,Slovakia,Liquefied petroleum gases,2018,7.691
5293,Finland,Liquefied petroleum gases,2018,4.423
5294,Sweden,Liquefied petroleum gases,2018,4.110
5295,Iceland,Liquefied petroleum gases,2018,1.770
5296,Liechtenstein,Liquefied petroleum gases,2018,:
5297,Norway,Liquefied petroleum gases,2018,6.606
5298,Switzerland,Liquefied petroleum gases,2018,:
5299,United Kingdom,Liquefied petroleum gases,2018,239.781
5300,Montenegro,Liquefied petroleum gases,2018,1.680
5301,North Macedonia,Liquefied petroleum gases,2018,7.165
5302,Albania,Liquefied petroleum gases,2018,109.610
5303,Serbia,Liquefied petroleum gases,2018,37.714
5304,Turkey,Liquefied petroleum gases,2018,211.942
5305,Bosnia and Herzegovina,Liquefied petroleum gases,2018,5.220
5306,Kosovo (under United Nations Security Council Resolution 1244/99),Liquefied petroleum gases,2018,5.765
5307,Moldova,Liquefied petroleum gases,2018,62.713
5308,Ukraine,Liquefied petroleum gases,2018,75.810
5309,Georgia,Liquefied petroleum gases,2018,18.887
5310,European Union - 27 countries (from 2020),Ambient heat (heat pumps),2018,"5,259.822"
5311,European Union - 28 countries (2013-2020),Ambient heat (heat pumps),2018,"5,353.020"
5312,Euro area - 19 countries  (from 2015),Ambient heat (heat pumps),2018,"4,729.316"
5313,Belgium,Ambient heat (heat pumps),2018,70.039
5314,Bulgaria,Ambient heat (heat pumps),2018,0.000
5315,Czechia,Ambient heat (heat pumps),2018,138.238
5316,Denmark,Ambient heat (heat pumps),2018,173.397
5317,Germany (until 1990 former territory of the FRG),Ambient heat (heat pumps),2018,"1,061.909"
5318,Estonia,Ambient heat (heat pumps),2018,0.000
5319,Ireland,Ambient heat (heat pumps),2018,28.133
5320,Greece,Ambient heat (heat pumps),2018,69.337
5321,Spain,Ambient heat (heat pumps),2018,141.086
5322,France,Ambient heat (heat pumps),2018,"2,187.158"
5323,Croatia,Ambient heat (heat pumps),2018,15.078
5324,Italy,Ambient heat (heat pumps),2018,99.664
5325,Cyprus,Ambient heat (heat pumps),2018,10.061
5326,Latvia,Ambient heat (heat pumps),2018,0.000
5327,Lithuania,Ambient heat (heat pumps),2018,22.260
5328,Luxembourg,Ambient heat (heat pumps),2018,1.218
5329,Hungary,Ambient heat (heat pumps),2018,6.759
