,country,fuel_type,year,1K_tonne_oil_equivalent
574,United Kingdom,Total,2009,"38,446.476"
575,Montenegro,Total,2009,206.896
576,North Macedonia,Total,2009,428.315
577,Albania,Total,2009,740.795
578,Serbia,Total,2009,"2,179.312"
579,Turkey,Total,2009,"13,432.868"
580,Bosnia and Herzegovina,Total,2009,:
581,Kosovo (under United Nations Security Council Resolution 1244/99),Total,2009,340.529
582,Moldova,Total,2009,:
583,Ukraine,Total,2009,"8,444.043"
584,Georgia,Total,2009,:
585,European Union - 27 countries (from 2020),Gas oil and diesel oil,2009,"164,541.728"
586,European Union - 28 countries (2013-2020),Gas oil and diesel oil,2009,"185,196.476"
587,Euro area - 19 countries  (from 2015),Gas oil and diesel oil,2009,"138,691.423"
588,Belgium,Gas oil and diesel oil,2009,"7,030.238"
589,Bulgaria,Gas oil and diesel oil,2009,"1,449.807"
590,Czechia,Gas oil and diesel oil,2009,"3,536.169"
591,Denmark,Gas oil and diesel oil,2009,"2,323.268"
592,Germany (until 1990 former territory of the FRG),Gas oil and diesel oil,2009,"26,610.508"
593,Estonia,Gas oil and diesel oil,2009,349.899
594,Ireland,Gas oil and diesel oil,2009,"2,273.846"
595,Greece,Gas oil and diesel oil,2009,"2,774.678"
596,Spain,Gas oil and diesel oil,2009,"23,372.289"
597,France,Gas oil and diesel oil,2009,"30,485.539"
598,Croatia,Gas oil and diesel oil,2009,"1,151.039"
599,Italy,Gas oil and diesel oil,2009,"22,378.533"
600,Cyprus,Gas oil and diesel oil,2009,329.250
601,Latvia,Gas oil and diesel oil,2009,600.795
602,Lithuania,Gas oil and diesel oil,2009,767.417
603,Luxembourg,Gas oil and diesel oil,2009,"1,613.799"
604,Hungary,Gas oil and diesel oil,2009,"2,537.976"
605,Malta,Gas oil and diesel oil,2009,85.244
606,Netherlands,Gas oil and diesel oil,2009,"6,294.067"
607,Austria,Gas oil and diesel oil,2009,"5,027.571"
608,Poland,Gas oil and diesel oil,2009,"8,741.081"
609,Portugal,Gas oil and diesel oil,2009,"4,353.611"
610,Romania,Gas oil and diesel oil,2009,"3,087.274"
611,Slovenia,Gas oil and diesel oil,2009,"1,045.973"
612,Slovakia,Gas oil and diesel oil,2009,"1,159.525"
613,Finland,Gas oil and diesel oil,2009,"2,138.641"
614,Sweden,Gas oil and diesel oil,2009,"3,023.691"
615,Iceland,Gas oil and diesel oil,2009,117.082
616,Liechtenstein,Gas oil and diesel oil,2009,:
617,Norway,Gas oil and diesel oil,2009,"2,052.675"
618,Switzerland,Gas oil and diesel oil,2009,:
619,United Kingdom,Gas oil and diesel oil,2009,"20,654.748"
620,Montenegro,Gas oil and diesel oil,2009,138.735
621,North Macedonia,Gas oil and diesel oil,2009,247.602
622,Albania,Gas oil and diesel oil,2009,636.868
623,Serbia,Gas oil and diesel oil,2009,"1,247.389"
624,Turkey,Gas oil and diesel oil,2009,"8,228.623"
625,Bosnia and Herzegovina,Gas oil and diesel oil,2009,:
626,Kosovo (under United Nations Security Council Resolution 1244/99),Gas oil and diesel oil,2009,240.327
627,Moldova,Gas oil and diesel oil,2009,:
628,Ukraine,Gas oil and diesel oil,2009,"2,690.226"
629,Georgia,Gas oil and diesel oil,2009,:
630,European Union - 27 countries (from 2020),Motor gasoline,2009,"80,044.689"
631,European Union - 28 countries (2013-2020),Motor gasoline,2009,"96,729.433"
632,Euro area - 19 countries  (from 2015),Motor gasoline,2009,"64,111.497"
633,Belgium,Motor gasoline,2009,"1,389.351"
634,Bulgaria,Motor gasoline,2009,647.368
635,Czechia,Motor gasoline,2009,"2,056.983"
636,Denmark,Motor gasoline,2009,"1,692.663"
637,Germany (until 1990 former territory of the FRG),Motor gasoline,2009,"19,720.607"
638,Estonia,Motor gasoline,2009,306.869
639,Ireland,Motor gasoline,2009,"1,646.474"
640,Greece,Motor gasoline,2009,"4,247.827"
641,Spain,Motor gasoline,2009,"6,099.873"
642,France,Motor gasoline,2009,"8,081.406"
643,Croatia,Motor gasoline,2009,719.495
644,Italy,Motor gasoline,2009,"10,956.912"
645,Cyprus,Motor gasoline,2009,405.247
646,Latvia,Motor gasoline,2009,324.513
647,Lithuania,Motor gasoline,2009,366.938
648,Luxembourg,Motor gasoline,2009,389.025
649,Hungary,Motor gasoline,2009,"1,578.666"
650,Malta,Motor gasoline,2009,73.947
651,Netherlands,Motor gasoline,2009,"4,046.107"
652,Austria,Motor gasoline,2009,"1,774.838"
653,Poland,Motor gasoline,2009,"4,293.852"
654,Portugal,Motor gasoline,2009,"1,528.041"
655,Romania,Motor gasoline,2009,"1,497.239"
656,Slovenia,Motor gasoline,2009,614.788
657,Slovakia,Motor gasoline,2009,610.502
658,Finland,Motor gasoline,2009,"1,528.232"
659,Sweden,Motor gasoline,2009,"3,446.926"
660,Iceland,Motor gasoline,2009,164.004
661,Liechtenstein,Motor gasoline,2009,:
662,Norway,Motor gasoline,2009,"1,265.580"
663,Switzerland,Motor gasoline,2009,:
664,United Kingdom,Motor gasoline,2009,"16,684.744"
665,Montenegro,Motor gasoline,2009,68.161
666,North Macedonia,Motor gasoline,2009,129.346
667,Albania,Motor gasoline,2009,103.927
668,Serbia,Motor gasoline,2009,548.913
669,Turkey,Motor gasoline,2009,"2,560.571"
670,Bosnia and Herzegovina,Motor gasoline,2009,:
671,Kosovo (under United Nations Security Council Resolution 1244/99),Motor gasoline,2009,86.763
672,Moldova,Motor gasoline,2009,:
673,Ukraine,Motor gasoline,2009,"4,945.639"
674,Georgia,Motor gasoline,2009,:
675,European Union - 27 countries (from 2020),Blended biodiesels,2009,"7,880.461"
676,European Union - 28 countries (2013-2020),Blended biodiesels,2009,"8,705.684"
677,Euro area - 19 countries  (from 2015),Blended biodiesels,2009,"7,062.514"
678,Belgium,Blended biodiesels,2009,114.320
679,Bulgaria,Blended biodiesels,2009,3.486
680,Czechia,Blended biodiesels,2009,136.094
681,Denmark,Blended biodiesels,2009,3.583
682,Germany (until 1990 former territory of the FRG),Blended biodiesels,2009,"1,776.113"
683,Estonia,Blended biodiesels,2009,1.665
684,Ireland,Blended biodiesels,2009,53.308
685,Greece,Blended biodiesels,2009,76.001
686,Spain,Blended biodiesels,2009,932.905
687,France,Blended biodiesels,2009,"2,059.974"
688,Croatia,Blended biodiesels,2009,5.288
689,Italy,Blended biodiesels,2009,"1,051.638"
690,Cyprus,Blended biodiesels,2009,15.023
691,Latvia,Blended biodiesels,2009,1.777
692,Lithuania,Blended biodiesels,2009,38.000
693,Luxembourg,Blended biodiesels,2009,41.138
694,Hungary,Blended biodiesels,2009,122.707
695,Malta,Blended biodiesels,2009,0.000
696,Netherlands,Blended biodiesels,2009,235.072
697,Austria,Blended biodiesels,2009,315.580
698,Poland,Blended biodiesels,2009,387.045
699,Portugal,Blended biodiesels,2009,203.258
700,Romania,Blended biodiesels,2009,38.000
701,Slovenia,Blended biodiesels,2009,28.203
702,Slovakia,Blended biodiesels,2009,59.826
703,Finland,Blended biodiesels,2009,58.713
704,Sweden,Blended biodiesels,2009,121.744
705,Iceland,Blended biodiesels,2009,0.000
706,Liechtenstein,Blended biodiesels,2009,:
707,Norway,Blended biodiesels,2009,92.290
708,Switzerland,Blended biodiesels,2009,:
709,United Kingdom,Blended biodiesels,2009,825.223
710,Montenegro,Blended biodiesels,2009,0.000
711,North Macedonia,Blended biodiesels,2009,1.889
712,Albania,Blended biodiesels,2009,0.000
713,Serbia,Blended biodiesels,2009,0.000
714,Turkey,Blended biodiesels,2009,0.884
715,Bosnia and Herzegovina,Blended biodiesels,2009,:
716,Kosovo (under United Nations Security Council Resolution 1244/99),Blended biodiesels,2009,0.000
717,Moldova,Blended biodiesels,2009,:
718,Ukraine,Blended biodiesels,2009,0.000
719,Georgia,Blended biodiesels,2009,:
720,European Union - 27 countries (from 2020),Liquefied petroleum gases,2009,"5,085.705"
721,European Union - 28 countries (2013-2020),Liquefied petroleum gases,2009,"5,203.173"
722,Euro area - 19 countries  (from 2015),Liquefied petroleum gases,2009,"2,613.592"
723,Belgium,Liquefied petroleum gases,2009,58.231
724,Bulgaria,Liquefied petroleum gases,2009,387.838
725,Czechia,Liquefied petroleum gases,2009,83.724
726,Denmark,Liquefied petroleum gases,2009,3.296
727,Germany (until 1990 former territory of the FRG),Liquefied petroleum gases,2009,569.506
728,Estonia,Liquefied petroleum gases,2009,2.478
729,Ireland,Liquefied petroleum gases,2009,0.587
730,Greece,Liquefied petroleum gases,2009,18.678
731,Spain,Liquefied petroleum gases,2009,18.076
732,France,Liquefied petroleum gases,2009,108.770
733,Croatia,Liquefied petroleum gases,2009,78.396
734,Italy,Liquefied petroleum gases,2009,"1,204.165"
735,Cyprus,Liquefied petroleum gases,2009,0.000
736,Latvia,Liquefied petroleum gases,2009,20.666
737,Lithuania,Liquefied petroleum gases,2009,184.048
738,Luxembourg,Liquefied petroleum gases,2009,1.482
739,Hungary,Liquefied petroleum gases,2009,26.942
740,Malta,Liquefied petroleum gases,2009,0.000
741,Netherlands,Liquefied petroleum gases,2009,367.026
742,Austria,Liquefied petroleum gases,2009,22.518
743,Poland,Liquefied petroleum gases,2009,"1,816.136"
744,Portugal,Liquefied petroleum gases,2009,32.961
745,Romania,Liquefied petroleum gases,2009,74.742
746,Slovenia,Liquefied petroleum gases,2009,4.400
747,Slovakia,Liquefied petroleum gases,2009,0.000
748,Finland,Liquefied petroleum gases,2009,0.000
749,Sweden,Liquefied petroleum gases,2009,1.039
750,Iceland,Liquefied petroleum gases,2009,0.000
751,Liechtenstein,Liquefied petroleum gases,2009,:
752,Norway,Liquefied petroleum gases,2009,2.202
753,Switzerland,Liquefied petroleum gases,2009,:
754,United Kingdom,Liquefied petroleum gases,2009,117.468
755,Montenegro,Liquefied petroleum gases,2009,0.000
756,North Macedonia,Liquefied petroleum gases,2009,49.242
757,Albania,Liquefied petroleum gases,2009,0.000
758,Serbia,Liquefied petroleum gases,2009,382.345
759,Turkey,Liquefied petroleum gases,2009,"2,604.053"
760,Bosnia and Herzegovina,Liquefied petroleum gases,2009,:
761,Kosovo (under United Nations Security Council Resolution 1244/99),Liquefied petroleum gases,2009,13.439
762,Moldova,Liquefied petroleum gases,2009,:
763,Ukraine,Liquefied petroleum gases,2009,755.899
764,Georgia,Liquefied petroleum gases,2009,:
765,European Union - 27 countries (from 2020),Blended biogasoline,2009,"2,051.980"
766,European Union - 28 countries (2013-2020),Blended biogasoline,2009,"2,214.725"
767,Euro area - 19 countries  (from 2015),Blended biogasoline,2009,"1,592.547"
768,Belgium,Blended biogasoline,2009,20.358
769,Bulgaria,Blended biogasoline,2009,0.000
770,Czechia,Blended biogasoline,2009,58.684
771,Denmark,Blended biogasoline,2009,5.102
772,Germany (until 1990 former territory of the FRG),Blended biogasoline,2009,568.968
773,Estonia,Blended biogasoline,2009,0.095
774,Ireland,Blended biogasoline,2009,22.811
775,Greece,Blended biogasoline,2009,0.000
776,Spain,Blended biogasoline,2009,152.837
777,France,Blended biogasoline,2009,402.408
778,Croatia,Blended biogasoline,2009,2.548
779,Italy,Blended biogasoline,2009,92.863
780,Cyprus,Blended biogasoline,2009,0.000
781,Latvia,Blended biogasoline,2009,2.560
782,Lithuania,Blended biogasoline,2009,13.543
783,Luxembourg,Blended biogasoline,2009,0.735
784,Hungary,Blended biogasoline,2009,46.379
785,Malta,Blended biogasoline,2009,0.000
786,Netherlands,Blended biogasoline,2009,138.378
787,Austria,Blended biogasoline,2009,78.000
788,Poland,Blended biogasoline,2009,168.358
789,Portugal,Blended biogasoline,2009,0.000
790,Romania,Blended biogasoline,2009,2.580
791,Slovenia,Blended biogasoline,2009,2.595
792,Slovakia,Blended biogasoline,2009,24.885
793,Finland,Blended biogasoline,2009,71.511
794,Sweden,Blended biogasoline,2009,175.782
795,Iceland,Blended biogasoline,2009,0.000
796,Liechtenstein,Blended biogasoline,2009,:
797,Norway,Blended biogasoline,2009,0.640
798,Switzerland,Blended biogasoline,2009,:
799,United Kingdom,Blended biogasoline,2009,162.745
800,Montenegro,Blended biogasoline,2009,0.000
801,North Macedonia,Blended biogasoline,2009,0.000
802,Albania,Blended biogasoline,2009,0.000
803,Serbia,Blended biogasoline,2009,0.000
804,Turkey,Blended biogasoline,2009,5.804
805,Bosnia and Herzegovina,Blended biogasoline,2009,:
806,Kosovo (under United Nations Security Council Resolution 1244/99),Blended biogasoline,2009,0.000
807,Moldova,Blended biogasoline,2009,:
808,Ukraine,Blended biogasoline,2009,0.000
809,Georgia,Blended biogasoline,2009,:
810,European Union - 27 countries (from 2020),Natural gas,2009,947.070
811,European Union - 28 countries (2013-2020),Natural gas,2009,947.070
812,Euro area - 19 countries  (from 2015),Natural gas,2009,867.987
813,Belgium,Natural gas,2009,0.000
814,Bulgaria,Natural gas,2009,49.118
815,Czechia,Natural gas,2009,6.642
816,Denmark,Natural gas,2009,0.000
817,Germany (until 1990 former territory of the FRG),Natural gas,2009,146.412
818,Estonia,Natural gas,2009,0.000
819,Ireland,Natural gas,2009,0.000
820,Greece,Natural gas,2009,14.725
821,Spain,Natural gas,2009,43.594
822,France,Natural gas,2009,29.471
823,Croatia,Natural gas,2009,1.139
824,Italy,Natural gas,2009,601.096
825,Cyprus,Natural gas,2009,0.000
826,Latvia,Natural gas,2009,0.086
827,Lithuania,Natural gas,2009,1.354
828,Luxembourg,Natural gas,2009,0.000
829,Hungary,Natural gas,2009,1.397
830,Malta,Natural gas,2009,0.000
831,Netherlands,Natural gas,2009,6.277
832,Austria,Natural gas,2009,7.861
833,Poland,Natural gas,2009,0.000
834,Portugal,Natural gas,2009,11.952
835,Romania,Natural gas,2009,0.000
836,Slovenia,Natural gas,2009,0.000
837,Slovakia,Natural gas,2009,0.000
838,Finland,Natural gas,2009,5.159
839,Sweden,Natural gas,2009,20.787
840,Iceland,Natural gas,2009,0.000
841,Liechtenstein,Natural gas,2009,:
842,Norway,Natural gas,2009,3.439
843,Switzerland,Natural gas,2009,:
844,United Kingdom,Natural gas,2009,0.000
845,Montenegro,Natural gas,2009,0.000
846,North Macedonia,Natural gas,2009,0.236
847,Albania,Natural gas,2009,0.000
848,Serbia,Natural gas,2009,0.666
849,Turkey,Natural gas,2009,32.932
850,Bosnia and Herzegovina,Natural gas,2009,:
851,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2009,0.000
852,Moldova,Natural gas,2009,:
853,Ukraine,Natural gas,2009,52.279
854,Georgia,Natural gas,2009,:
855,European Union - 27 countries (from 2020),Pure biodiesels,2009,510.852
856,European Union - 28 countries (2013-2020),Pure biodiesels,2009,510.852
857,Euro area - 19 countries  (from 2015),Pure biodiesels,2009,300.231
858,Belgium,Pure biodiesels,2009,0.000
859,Bulgaria,Pure biodiesels,2009,0.000
860,Czechia,Pure biodiesels,2009,0.000
861,Denmark,Pure biodiesels,2009,0.000
862,Germany (until 1990 former territory of the FRG),Pure biodiesels,2009,184.531
863,Estonia,Pure biodiesels,2009,0.000
864,Ireland,Pure biodiesels,2009,1.332
865,Greece,Pure biodiesels,2009,0.000
866,Spain,Pure biodiesels,2009,0.000
867,France,Pure biodiesels,2009,0.000
868,Croatia,Pure biodiesels,2009,0.000
869,Italy,Pure biodiesels,2009,0.000
870,Cyprus,Pure biodiesels,2009,0.000
871,Latvia,Pure biodiesels,2009,0.000
872,Lithuania,Pure biodiesels,2009,0.000
873,Luxembourg,Pure biodiesels,2009,0.000
874,Hungary,Pure biodiesels,2009,0.000
875,Malta,Pure biodiesels,2009,0.000
876,Netherlands,Pure biodiesels,2009,0.000
877,Austria,Pure biodiesels,2009,114.368
878,Poland,Pure biodiesels,2009,80.485
879,Portugal,Pure biodiesels,2009,0.000
880,Romania,Pure biodiesels,2009,122.363
881,Slovenia,Pure biodiesels,2009,0.000
882,Slovakia,Pure biodiesels,2009,0.000
883,Finland,Pure biodiesels,2009,0.000
884,Sweden,Pure biodiesels,2009,7.773
885,Iceland,Pure biodiesels,2009,0.000
886,Liechtenstein,Pure biodiesels,2009,:
887,Norway,Pure biodiesels,2009,0.000
888,Switzerland,Pure biodiesels,2009,:
889,United Kingdom,Pure biodiesels,2009,0.000
890,Montenegro,Pure biodiesels,2009,0.000
891,North Macedonia,Pure biodiesels,2009,0.000
892,Albania,Pure biodiesels,2009,0.000
893,Serbia,Pure biodiesels,2009,0.000
894,Turkey,Pure biodiesels,2009,0.000
895,Bosnia and Herzegovina,Pure biodiesels,2009,:
896,Kosovo (under United Nations Security Council Resolution 1244/99),Pure biodiesels,2009,0.000
897,Moldova,Pure biodiesels,2009,:
898,Ukraine,Pure biodiesels,2009,0.000
899,Georgia,Pure biodiesels,2009,:
900,European Union - 27 countries (from 2020),Biogases,2009,22.286
901,European Union - 28 countries (2013-2020),Biogases,2009,22.286
902,Euro area - 19 countries  (from 2015),Biogases,2009,1.148
903,Belgium,Biogases,2009,0.000
904,Bulgaria,Biogases,2009,0.000
905,Czechia,Biogases,2009,0.000
906,Denmark,Biogases,2009,0.000
907,Germany (until 1990 former territory of the FRG),Biogases,2009,1.123
908,Estonia,Biogases,2009,0.000
909,Ireland,Biogases,2009,0.000
910,Greece,Biogases,2009,0.000
911,Spain,Biogases,2009,0.000
912,France,Biogases,2009,0.000
913,Croatia,Biogases,2009,0.000
914,Italy,Biogases,2009,0.000
915,Cyprus,Biogases,2009,0.000
916,Latvia,Biogases,2009,0.000
917,Lithuania,Biogases,2009,0.000
918,Luxembourg,Biogases,2009,0.000
919,Hungary,Biogases,2009,0.000
920,Malta,Biogases,2009,0.000
921,Netherlands,Biogases,2009,0.000
922,Austria,Biogases,2009,0.001
923,Poland,Biogases,2009,0.000
924,Portugal,Biogases,2009,0.000
925,Romania,Biogases,2009,0.000
926,Slovenia,Biogases,2009,0.000
927,Slovakia,Biogases,2009,0.000
928,Finland,Biogases,2009,0.024
929,Sweden,Biogases,2009,21.138
930,Iceland,Biogases,2009,0.382
931,Liechtenstein,Biogases,2009,:
932,Norway,Biogases,2009,0.000
933,Switzerland,Biogases,2009,:
934,United Kingdom,Biogases,2009,0.000
935,Montenegro,Biogases,2009,0.000
936,North Macedonia,Biogases,2009,0.000
937,Albania,Biogases,2009,0.000
938,Serbia,Biogases,2009,0.000
939,Turkey,Biogases,2009,0.000
940,Bosnia and Herzegovina,Biogases,2009,:
941,Kosovo (under United Nations Security Council Resolution 1244/99),Biogases,2009,0.000
942,Moldova,Biogases,2009,:
943,Ukraine,Biogases,2009,0.000
944,Georgia,Biogases,2009,:
945,European Union - 27 countries (from 2020),Electricity,2009,29.984
946,European Union - 28 countries (2013-2020),Electricity,2009,31.532
947,Euro area - 19 countries  (from 2015),Electricity,2009,15.280
948,Belgium,Electricity,2009,0.000
949,Bulgaria,Electricity,2009,6.707
950,Czechia,Electricity,2009,5.933
951,Denmark,Electricity,2009,0.000
952,Germany (until 1990 former territory of the FRG),Electricity,2009,1.548
953,Estonia,Electricity,2009,2.064
954,Ireland,Electricity,2009,0.000
955,Greece,Electricity,2009,0.000
956,Spain,Electricity,2009,0.000
957,France,Electricity,2009,0.000
958,Croatia,Electricity,2009,0.000
959,Italy,Electricity,2009,0.000
960,Cyprus,Electricity,2009,0.000
961,Latvia,Electricity,2009,5.933
